reg_id,sire_id,weight,gen_num,reg_name,country,breed,naab_code,status,controller_name,controller_number,dob,yob,aaa_codes,genetic_codes,beta_casein,kappa_casein,beta_lactaglobulin,haplotypes,num_dtrs,num_herds,reliability,pta_milk,pta_fat_lb,pta_protein_lb,pta_scs,pta_pl,pta_dpr,pta_hcr,pta_ccr,pta_scr,pta_liv,pta_type,pta_gest_length,pta_heifer_liv,pta_efcalving,pta_mastitis,pta_metritis,pta_disp_abomasum,pta_ketosis,pta_r_placenta,pta_rear_legs_rear,pta_foot_leg_score,pta_teat_rear_place,pta_rump_angle,pta_thurl_width,pta_rear_legs_side,pta_foot_angle,pta_fore_udder,pta_rear_udder_height,pta_rear_udder_width,pta_udder_cleft,pta_udder_depth,pta_teat_front_place,pta_teat_length,pta_milk_fever,pta_stature,pta_strength,pta_mobility,pta_milk_speed,pta_dairy_form,pta_body_depth,sire_ce,daughter_ce,sire_sb,daughter_sb,udder_composite,NM,PTI,CM,FM,GM,GTPI,sire_name,mgs_name,status_alt,treat,inbreeding,company_name,parent_company,address,city,state,zip,phone_fax,notes,assigned_date,end_date,NM_unadj,quarter,qob
HOUSA000071996878,HOUSA000131823833,0.125,3,WESSELCREST ALTAANTEUP-ET,USA,HO,011HO11433,I,Alta Genetics,11,2012-12-14,2012,NA,TR TP TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",3882,865,0.99,1144,29,28,2.88,-0.8,-4.5,-2.5,-5.5,NA,-3.3,1.08,-0.4,0.6,1.2,0.9,-0.1,0.5,0.8,-0.1,1.43,1.03,1.08,0.6,0.95,-0.78,1.07,1.25,1.75,1.79,0.51,0.12,1.31,-1.58,0.1,0.2,1.24,NA,NA,0.62,0.98,2.2,2.3,5.1,5.3,1.13,201,NA,200,227,107,2213,MOUNTFIELD SSI DCY MOGUL-ET,DE-SU OBSERVER-ET,Inactive,1,6.97,"Alta Genetics USA, Inc.",Alta Genetics,"P.O. Box 437, N8452 Airport Road",Watertown,WI,53094,"920.261.5065, Fax:920.262.8022",Formerly assigned to Landmark Genetics; Carnation/Genetics,1972-11-01,NA,1030,4,2012-4
HOUSA000071974211,HOUSA000135746776,0.25,2,CLEAR-ECHO LEXOR RACER-ET,USA,HO,014HO07296,I,Select Sires - AG,14,2012-09-11,2012,NA,TR TP TV TL TY TD,A1A2,AB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",12698,3128,0.99,592,-1,26,2.77,2.3,2.2,-0.2,2.2,NA,1.1,0.65,-0.8,0.7,0.8,1.3,0.4,-0.1,0.5,0,0.1,0.36,1.43,1.18,-0.1,-0.38,-1.01,1.74,0.9,0.72,0.82,1.78,1.64,-0.71,-0.1,1.18,0.62,NA,NA,-0.9,0.25,1.3,1.9,4.3,5.5,1.02,216,NA,225,170,224,2298,GENERVATIONS LEXOR-ET,DE-SU OBSERVER-ET,Inactive,1,7.52,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,1147,3,2012-3
HOUSA000071974211,HOUSA000122358313,0.125,3,CLEAR-ECHO LEXOR RACER-ET,USA,HO,014HO07296,I,Select Sires - AG,14,2012-09-11,2012,NA,TR TP TV TL TY TD,A1A2,AB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",12698,3128,0.99,592,-1,26,2.77,2.3,2.2,-0.2,2.2,NA,1.1,0.65,-0.8,0.7,0.8,1.3,0.4,-0.1,0.5,0,0.1,0.36,1.43,1.18,-0.1,-0.38,-1.01,1.74,0.9,0.72,0.82,1.78,1.64,-0.71,-0.1,1.18,0.62,NA,NA,-0.9,0.25,1.3,1.9,4.3,5.5,1.02,216,NA,225,170,224,2298,GENERVATIONS LEXOR-ET,DE-SU OBSERVER-ET,Inactive,1,7.52,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,1147,3,2012-3
HO840003010975121,HOUSA000060597003,0.125,3,OCD MCCUTCHEN DURANGO-ET,840,HO,014HO07325,I,Select Sires - AG,14,2012-10-30,2012,NA,RC TP TV TL TY TD,A1A2,AA,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T, HHR-C",1863,893,0.98,881,1,31,2.88,-1,-3.6,-0.4,-4.1,NA,-3.6,1.84,-1,1.5,1,0.9,0.1,-0.3,0.1,0.1,0.54,0.75,-0.73,-1.1,0.66,2.12,0.36,2.52,2.23,1.86,0.42,2.65,-0.24,-0.81,-0.1,2.12,0,NA,NA,2.02,0.62,2.2,2.8,6.4,6.6,1.53,82,NA,87,57,19,2144,DE-SU BKM MCCUTCHEN 1174-ET,DE-SU OBSERVER-ET,Inactive,1,10.29,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,779,4,2012-4
HOUSA000070347794,HOUSA000131823833,0.125,3,B-S-D MOGUL RAWLINS-ET,USA,HO,014HO07341,I,Select Sires - AG,14,2012-12-09,2012,NA,TR TP TV TL TY TD,A1A2,AE,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",232,79,0.97,-382,5,NA,2.84,4.5,1.2,0.4,2.4,NA,2.5,0.51,-2.4,0.4,-1.3,2.4,0.7,0.8,0.9,0.6,0.39,-0.1,0.59,0.31,-0.52,-2.31,0.61,2.35,1.88,1.01,-0.01,1.94,0.83,-0.87,0,-0.46,-0.46,NA,NA,-0.83,-0.79,2.1,2.5,5.5,5.6,1.73,299,NA,309,240,268,2254,MOUNTFIELD SSI DCY MOGUL-ET,DE-SU OBSERVER-ET,Inactive,1,7.02,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,1103,4,2012-4
HOUSA000070560373,HOCAN000010705608,0.125,3,GOLDEN-OAKS POTENT-RED-ET,USA,HO,014HO07385,I,Select Sires - AG,14,2013-01-30,2013,NA,TV TL TY TD,A2A2,AB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",227,115,0.96,521,-46,3,2.98,2.3,2.7,0.2,2.9,NA,0.7,0.23,-0.4,0.2,0.9,0.3,1.9,-0.1,1.4,1.2,-1.17,-0.85,1.16,-0.36,0.8,2.43,-1.75,0.58,0.07,-0.35,0.46,0.43,0.81,-0.94,0,-0.74,-0.34,NA,NA,-0.95,-0.56,2,2.3,6.5,7.5,0.39,-49,NA,-56,9,-24,1910,HUNSBERGER ALCHEMY-ET,DE-SU OBSERVER-ET,Inactive,1,7.23,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,823,1,2013-1
HOUSA000058591946,HOUSA000131823833,0.125,3,LARCREST CABALLERO-ET,USA,HO,029HO16978,I,ABS Global,29,2012-12-20,2012,NA,TC TV TL TY TD,A1A2,AA,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T",2817,582,0.97,-517,35,3,2.79,1.4,NA,1.4,0.2,NA,-1.5,-0.01,-0.4,0.3,-0.1,1,0.1,0.3,0.5,-0.5,0.18,-0.1,1.33,0.12,-0.3,-1.24,0.37,0.72,1.17,0.61,0.39,0.41,1.05,-0.52,0.2,-0.79,-0.73,NA,NA,-0.01,-0.4,2,2.2,4.9,4.7,0.96,333,NA,348,240,345,2247,MOUNTFIELD SSI DCY MOGUL-ET,DE-SU OBSERVER-ET,Inactive,1,7.15,ABS Global,ABS Global,"1525 River Road, P.O. Box 459",Deforest,WI,53532,"608.846.3721, Fax:608.846.6459",Formerly assigned to American Breeders Service,1970-05-27,NA,1160,4,2012-4
HOUSA000071974427,HOUSA000060597003,0.125,3,NORTH-ECHO TULSA,USA,HO,029HO17694,I,ABS Global,29,2013-07-27,2013,NA,TY TV TD TL TC,A2A2,BB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T",87,53,0.94,427,12,14,2.83,1.9,1.7,2,2.9,NA,0.7,0.92,-2.1,1,3.4,2.7,0,-0.4,-0.1,-0.5,0.9,0.94,0.91,-0.84,0.35,-0.62,1.12,1.83,1.23,0.93,0.79,1.56,0.92,-1.49,0,0.63,0.02,NA,NA,-0.3,-0.45,2.4,2.8,5.5,5.8,1.16,276,NA,280,265,305,2340,ROYLANE BOOKEM BOB 5170-ET,DE-SU OBSERVER-ET,Inactive,1,10.4,ABS Global,ABS Global,"1525 River Road, P.O. Box 459",Deforest,WI,53532,"608.846.3721, Fax:608.846.6459",Formerly assigned to American Breeders Service,1970-05-27,NA,NA,3,2013-3
HOUSA000072596656,HOUSA000131823833,0.125,3,FARNEAR MOGUL BALI 1881,USA,HO,151HO00741,I,ST/TWG,151,2013-10-03,2013,NA,TD TL TV TY,A2A2,AB,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",115,17,0.95,31,36,15,2.88,0.9,-2.9,-0.6,-2.8,NA,-2.1,1.84,-1.2,0.5,2,0.7,0.5,0.1,0.5,0,0.79,0.54,1.57,1.73,0.86,-0.53,0.43,2.34,2.89,2.71,1.2,1.63,1.73,-1.02,0.1,0.81,0.13,NA,NA,1.21,0.39,2.7,2.6,5.6,6.2,2.17,284,NA,295,215,218,2321,MOUNTFIELD SSI DCY MOGUL-ET,DE-SU OBSERVER-ET,Inactive,1,7.17,"Inguran, LLC, dba STgenetics-FDL",STgenetics,W7652 Hwy 151 South,Fond du Lac,WI,54937,"920.921.6029, Fax:920.286.6057","Formerly TransWorld Genetics;Complete Sire Services, Inc.",1988-05-02,NA,NA,4,2013-4
HOCAN000108042348,HOUSA000131823833,0.125,3,JEANLU FIX,CAN,HO,200HO06589,I,Semex Alliance,200,2013-01-04,2013,NA,TR TP TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",2622,674,0.99,-515,-1,-4,2.82,3.7,0.8,2.5,2.1,NA,2.3,0.53,-3.4,0.1,0.4,1.8,0.2,0.7,1,0.4,0.99,0.12,0.19,0.95,-0.23,-1.27,0.47,1.1,0.77,-0.15,-0.04,1.99,0.69,-3.64,0.1,-0.55,-0.74,NA,NA,0.48,-0.28,1.8,2.8,4.9,6.5,0.72,239,NA,250,180,217,2156,MOUNTFIELD SSI DCY MOGUL-ET,DE-SU OBSERVER-ET,Inactive,1,6.67,Semex Alliance,Semex Alliance,5653 Highway 6 North,Guelph,ON,N1G 3Z2 CANADA,"519.821.5060, Fax:519.821.9606","Partners include BCAI, CIAQ, EBI and Gencor",1997-05-28,NA,1111,1,2013-1
HOUSA000072436620,HOUSA000131823833,0.125,3,EDG CONSTABLE-ET,USA,HO,200HO10198,I,Semex Alliance,200,2013-03-06,2013,NA,TR TP TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",839,176,0.98,-258,20,10,2.85,2.2,0.4,NA,0.8,NA,0.6,0.67,-0.8,0.2,-1.8,1.9,0.7,0.3,0.7,-0.1,0.3,0.06,2.15,2.33,0.6,-0.01,-0.16,1.17,0.34,0.95,0.47,0.36,2.58,-1.94,0.2,0.87,0.72,NA,NA,0.67,0.86,2.1,2.6,5.5,5.5,0.47,244,NA,257,157,225,2218,MOUNTFIELD SSI DCY MOGUL-ET,DE-SU OBSERVER-ET,Inactive,1,7.12,Semex Alliance,Semex Alliance,5653 Highway 6 North,Guelph,ON,N1G 3Z2 CANADA,"519.821.5060, Fax:519.821.9606","Partners include BCAI, CIAQ, EBI and Gencor",1997-05-28,NA,1167,1,2013-1
HOUSA000072851621,HOUSA000133126053,0.125,3,DE-SU MIKSA 12078-ET,USA,HO,250HO12420,I,Genervations,250,2013-10-15,2013,NA,TP TV TL TY TD,A1A2,BE,AB,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-T",281,97,0.96,-59,30,10,2.96,-0.1,-2.2,-0.2,-2.9,NA,-1.6,0.54,-0.6,0.6,2.2,1.6,1.1,-0.7,-0.3,0.4,0.44,0.14,1.33,-0.61,0.53,-0.28,0.1,0.55,1.61,1.17,1.23,0.9,1.38,-1.09,0,0.01,-0.75,NA,NA,0.67,-0.43,2.1,2.1,6.2,5,1.15,176,NA,183,120,132,2174,MELARRY ROBUST MILES-ET,DE-SU OBSERVER-ET,Inactive,1,7.71,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly known as Sire Lodge, Inc.; Genervations - assigned 09/17/2003 - end date 12/31/2016",NA,NA,1200,4,2013-4
HOUSA000142088702,HOUSA000131823833,0.125,3,GIL-GAR MOGUL SHILOH-ET,USA,HO,001HO11055,I,Genex/CRI,1,2012-10-03,2012,NA,TL TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",114,41,0.94,216,19,17,3,0.8,-0.8,0.5,-1.1,NA,-0.2,0.36,-3.1,0.1,1.3,0.3,0.4,0.4,0.9,0.1,0.2,0.09,0.17,0.38,-0.78,-0.71,0.29,1.43,1.53,0.84,-0.16,1.07,0.61,-0.98,0.1,-0.44,-0.8,NA,NA,0.04,-0.8,2.2,3,5.7,6.1,1.17,221,NA,227,172,202,2206,MOUNTFIELD SSI DCY MOGUL-ET,DE-SU OBSERVER-ET,Inactive,1,6.91,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,NA,4,2012-4
HOUSA000072102003,HOUSA000062065919,0.25,2,BRANDVALE CO-OP LEADED-ET,USA,HO,001HO11071,I,Genex/CRI,1,2013-01-09,2013,NA,TR TV TL TY TD TP,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",2541,428,0.99,282,17,-2,2.86,5.7,3.6,1.1,4.1,NA,2,-0.68,-0.8,1.3,2.7,0.2,2,0.5,1.5,0.8,-2.18,-1.23,0.16,1.45,-1.49,1.04,-1.42,0.75,0.05,-1.67,-0.18,1.19,0.54,-2.21,0,-0.96,-2.29,NA,NA,-0.79,-2.33,2.2,2.7,6.5,6.8,0.14,473,NA,470,517,504,2225,KELLERCREST SUPER LAYNE-ET,DE-SU OBSERVER-ET,Inactive,1,7.32,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,1195,1,2013-1
HOUSA000072102003,HOUSA000123586443,0.125,3,BRANDVALE CO-OP LEADED-ET,USA,HO,001HO11071,I,Genex/CRI,1,2013-01-09,2013,NA,TR TV TL TY TD TP,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",2541,428,0.99,282,17,-2,2.86,5.7,3.6,1.1,4.1,NA,2,-0.68,-0.8,1.3,2.7,0.2,2,0.5,1.5,0.8,-2.18,-1.23,0.16,1.45,-1.49,1.04,-1.42,0.75,0.05,-1.67,-0.18,1.19,0.54,-2.21,0,-0.96,-2.29,NA,NA,-0.79,-2.33,2.2,2.7,6.5,6.8,0.14,473,NA,470,517,504,2225,KELLERCREST SUPER LAYNE-ET,DE-SU OBSERVER-ET,Inactive,1,7.32,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,1195,1,2013-1
HO840003011733777,HOUSA000133126053,0.125,3,BLUMENFELD RNSM BIG IRON-ET,840,HO,001HO11306,I,Genex/CRI,1,2013-04-13,2013,NA,TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",377,119,0.97,-77,46,12,2.97,3,-0.4,-0.3,-1.2,NA,2.6,0.92,-1.7,1.1,0.8,1.8,1.4,0.3,1.1,-0.1,1.14,1.03,1.88,-0.17,0.4,1.04,-0.04,1.06,1.62,1.32,0.87,0.51,1.66,-1.37,0,-0.21,0.1,NA,NA,-0.25,0.01,2.2,2.1,5.3,6,1.2,406,NA,415,338,347,2407,DE-SU RANSOM-ET,DE-SU OBSERVER-ET,Inactive,1,7.88,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,1131,2,2013-2
HOUSA000071451860,HOUSA000135746776,0.25,2,ROCK-HOME UNO EXIT CRI-ET,USA,HO,001HO11516,I,Genex/CRI,1,2012-11-17,2012,NA,TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",769,208,0.99,-107,27,11,3.06,-0.2,1.6,2,2.2,NA,-0.7,0.37,0.1,0.5,-2.1,0,0.8,0,0.6,0.5,-1.53,-0.43,0.71,1.4,0.31,0.41,-0.38,0.25,0.88,0.47,0.92,0.69,0.61,-0.28,-0.2,1.11,-0.58,NA,NA,1.25,0.06,1.7,2.1,5.8,6,0.43,177,NA,184,112,243,2178,AMIGHETTI NUMERO UNO-ET,DE-SU OBSERVER-ET,Inactive,1,7.72,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,1059,4,2012-4
HOUSA000071451860,HOUSA000122358313,0.125,3,ROCK-HOME UNO EXIT CRI-ET,USA,HO,001HO11516,I,Genex/CRI,1,2012-11-17,2012,NA,TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",769,208,0.99,-107,27,11,3.06,-0.2,1.6,2,2.2,NA,-0.7,0.37,0.1,0.5,-2.1,0,0.8,0,0.6,0.5,-1.53,-0.43,0.71,1.4,0.31,0.41,-0.38,0.25,0.88,0.47,0.92,0.69,0.61,-0.28,-0.2,1.11,-0.58,NA,NA,1.25,0.06,1.7,2.1,5.8,6,0.43,177,NA,184,112,243,2178,AMIGHETTI NUMERO UNO-ET,DE-SU OBSERVER-ET,Inactive,1,7.72,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,1059,4,2012-4
HOUSA000071451878,HOUSA000062065919,0.25,2,COYNE-FARMS PTRN YEN CRI-ET,USA,HO,001HO11534,I,Genex/CRI,1,2012-12-24,2012,NA,TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",127,40,0.95,89,10,7,2.72,2.7,0.4,-0.2,0.9,NA,1,0.58,-0.6,1.1,0.1,2.7,1.7,0.1,0.7,0.6,-0.36,0.08,0.82,-0.26,-0.4,1.07,0.04,1.24,1.91,0.89,1.02,1.54,1.11,-1.29,-0.1,-0.23,-0.49,NA,NA,-0.44,-0.84,2.4,3,5.9,6.2,1.46,226,NA,234,197,197,2242,WELCOME SUPER PETRONE-ET,DE-SU OBSERVER-ET,Inactive,1,8.29,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,980,4,2012-4
HOUSA000071451878,HOUSA000123586443,0.125,3,COYNE-FARMS PTRN YEN CRI-ET,USA,HO,001HO11534,I,Genex/CRI,1,2012-12-24,2012,NA,TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",127,40,0.95,89,10,7,2.72,2.7,0.4,-0.2,0.9,NA,1,0.58,-0.6,1.1,0.1,2.7,1.7,0.1,0.7,0.6,-0.36,0.08,0.82,-0.26,-0.4,1.07,0.04,1.24,1.91,0.89,1.02,1.54,1.11,-1.29,-0.1,-0.23,-0.49,NA,NA,-0.44,-0.84,2.4,3,5.9,6.2,1.46,226,NA,234,197,197,2242,WELCOME SUPER PETRONE-ET,DE-SU OBSERVER-ET,Inactive,1,8.29,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,980,4,2012-4
HO840003011816181,HODEU000578891748,0.25,2,BLUMENFELD BARCELONA CRI-ET,840,HO,001HO11732,I,Genex/CRI,1,2013-03-10,2013,NA,TL TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",83,35,0.94,295,9,4,2.96,0.6,-0.4,0.7,0.7,NA,-0.5,1.1,-0.5,0.3,-0.7,2.3,1.3,0.5,1.5,0.3,0.57,0.27,2.23,-0.9,1.52,1.17,0.07,1.39,0.82,0.82,1.48,2.24,1.61,-1.58,0.2,0.86,-0.06,NA,NA,0.84,-0.06,2.9,3.1,7.1,6.7,1.13,120,NA,118,141,119,2146,CO-OP BOSSIDE MASSEY-ET,DE-SU OBSERVER-ET,Inactive,1,8.18,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,NA,1,2013-1
HO840003011816235,HOUSA000133126053,0.125,3,BLUMENFELD BATMAN CRI-ET,840,HO,001HO11786,I,Genex/CRI,1,2013-04-21,2013,NA,TL TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",116,36,0.95,-998,24,-9,2.85,4,4,2.8,4.7,NA,4.7,-0.15,-1.4,1.3,-0.3,3.8,1.8,0.2,0.8,0.4,-0.22,0.14,1.42,1.47,0.1,0.52,-0.41,0.04,-0.23,-0.46,0.4,0.66,1.34,-1.99,0.1,0.18,-0.55,NA,NA,-0.38,-0.39,2.1,2,5.9,5.1,-0.03,354,NA,369,252,400,2285,DE-SU RANSOM-ET,DE-SU OBSERVER-ET,Inactive,1,7.88,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,NA,2,2013-2
HO840003011816309,HOUSA000135746776,0.25,2,LISMORE TRAVLIN MAN CRI-ET,840,HO,001HO11860,I,Genex/CRI,1,2013-02-25,2013,NA,TV TL TY TD TP,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",217,70,0.95,496,8,13,2.78,2.8,2.4,1.3,2.7,NA,0.7,0.48,1.5,0.6,0,1.3,1.2,-0.2,0.6,0.5,-0.64,-0.01,0.33,0.53,0.79,-0.17,0.24,0.27,1.01,0.39,0.9,0.73,0.09,-0.27,0,0.6,-0.29,NA,NA,0.18,-0.25,2.3,3.3,6.3,7.5,0.53,251,NA,255,253,277,2243,AMIGHETTI NUMERO UNO-ET,DE-SU OBSERVER-ET,Inactive,1,10.59,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,1036,1,2013-1
HO840003011816309,HOUSA000122358313,0.125,3,LISMORE TRAVLIN MAN CRI-ET,840,HO,001HO11860,I,Genex/CRI,1,2013-02-25,2013,NA,TV TL TY TD TP,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",217,70,0.95,496,8,13,2.78,2.8,2.4,1.3,2.7,NA,0.7,0.48,1.5,0.6,0,1.3,1.2,-0.2,0.6,0.5,-0.64,-0.01,0.33,0.53,0.79,-0.17,0.24,0.27,1.01,0.39,0.9,0.73,0.09,-0.27,0,0.6,-0.29,NA,NA,0.18,-0.25,2.3,3.3,6.3,7.5,0.53,251,NA,255,253,277,2243,AMIGHETTI NUMERO UNO-ET,DE-SU OBSERVER-ET,Inactive,1,10.59,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,1036,1,2013-1
HOUSA000069829747,HOUSA000131823833,0.125,3,LONE-OAK-ACRES ALTAROBLE-ET,USA,HO,011HO11380,I,Alta Genetics,11,2012-10-12,2012,351,TR TP TC TV TL TY TD,A1A2,AE,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T",10337,2149,0.99,205,6,8,2.87,1,1,NA,1.3,NA,-0.4,1.58,-1.5,0.5,0.6,1.4,1.2,0,0.7,0.3,0.63,0.61,1.66,0.55,1.53,0.14,0.84,3.35,2.41,1.45,1.09,2.64,2.11,-1.02,-0.1,0.69,-0.13,NA,NA,1.02,0.1,2.3,2.5,6.4,5.3,2.22,212,NA,215,199,244,2302,MOUNTFIELD SSI DCY MOGUL-ET,DE-SU OBSERVER-ET,Inactive,1,5.23,"Alta Genetics USA, Inc.",Alta Genetics,"P.O. Box 437, N8452 Airport Road",Watertown,WI,53094,"920.261.5065, Fax:920.262.8022",Formerly assigned to Landmark Genetics; Carnation/Genetics,1972-11-01,NA,1081,4,2012-4
HOUSA000071090714,HOUSA000131823833,0.125,3,COASTAL-VIEW MOOKIE-ET,USA,HO,014HO07328,I,Select Sires - AG,14,2012-11-22,2012,321,TR TP TV TL TY TD,A2A2,AA,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",8933,1107,0.99,-628,81,8,3.1,-0.2,-3.2,-1.4,-3.9,NA,0.6,0.73,-1.4,1.2,-0.4,0.2,-1.4,0.6,-0.1,-1.2,0.21,0.25,0.07,0.36,0.16,-0.71,0.37,1.12,2.12,0.44,-0.18,1.41,-0.11,-0.4,-0.1,0.1,-0.4,NA,NA,0.41,-0.16,2.1,2,5,4.7,1.13,393,NA,406,271,331,2331,MOUNTFIELD SSI DCY MOGUL-ET,DE-SU OBSERVER-ET,Inactive,1,6.9,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,1148,4,2012-4
